"team_season","Age","FGPer","FG3Per","FG2Per","effFGPer","FTPer","effFG","effFGA","eff3PM","eff3PA","eff2PM","eff2PA","effFTM","effFTA","effORB","effDRB","effTRB","effAST","effSTL","effBLK","effTOV","effPF","effPTS","PTS"
"ATL_1992-1993",27.2161904761905,0.445489206349206,0.243901587301587,0.458491746031746,0.47197619047619,0.672534920634921,0.160634920634921,0.353968253968254,0.0187301587301587,0.053968253968254,0.141904761904762,0.300634920634921,0.073968253968254,0.101587301587302,0.0644444444444444,0.116825396825397,0.181269841269841,0.100952380952381,0.0419047619047619,0.0152380952380952,0.0666666666666667,0.1,0.415238095238095,108.4
"ATL_1993-1994",28.6194895591647,0.453814053695724,0.230855485581704,0.468541266158436,0.469590984421611,0.728293669207822,0.169373549883991,0.370898243288035,0.0122638382499171,0.0407689758037786,0.155783891282731,0.329466357308585,0.0828637719588996,0.112031819688432,0.0613191912495857,0.120649651972158,0.181968843221743,0.101425256877693,0.0444149817699702,0.0218760357971495,0.0626450116009281,0.0865097779250912,0.432880344713291,96.2
"ATL_1994-1995",28.915264074289,0.434702263493906,0.285582704585026,0.467271329077191,0.466929193267557,0.68764538595473,0.147707486941381,0.341845618107951,0.0229251305861869,0.0742890307603018,0.124782356355194,0.266686012768427,0.0751596053395241,0.105339524085897,0.0600696459663378,0.135229251305862,0.194718514219385,0.0873476494486361,0.0348229831688915,0.0211839814277423,0.0647127103888566,0.0943122460824144,0.394080092861288,95.3
"ATL_1995-1996",28.0796824463393,0.453089679506028,0.217860923257865,0.477392825639518,0.486547780064687,0.717142311084975,0.151132019994119,0.333431343722435,0.0252866803881211,0.0708615113201999,0.127021464275213,0.264039988238753,0.0767421346662746,0.102616877389003,0.0629226698029991,0.114378124081153,0.176712731549544,0.0788003528374008,0.0373419582475742,0.0194060570420465,0.0676271684798589,0.0967362540429285,0.405174948544546,97.1
"ATL_1996-1997",28.3177177177177,0.412104204204204,0.243130630630631,0.438109009009009,0.457722222222222,0.696602402402402,0.132732732732733,0.327027027027027,0.0303303303303303,0.0885885885885886,0.102402402402402,0.238138138138138,0.0705705705705706,0.0978978978978979,0.0585585585585586,0.124624624624625,0.181681681681682,0.0702702702702703,0.0333333333333333,0.0189189189189189,0.0585585585585586,0.0870870870870871,0.365765765765766,89.4
"ATL_1997-1998",28.7229219143577,0.449021095717884,0.264167191435768,0.476580604534005,0.475615869017632,0.734022355163728,0.141057934508816,0.314231738035264,0.0166876574307305,0.0513224181360202,0.123110831234257,0.262594458438287,0.0837531486146096,0.113979848866499,0.0525818639798489,0.115869017632242,0.168765743073048,0.0784005037783375,0.0336901763224181,0.0220403022670025,0.0585642317380353,0.0856423173803526,0.381612090680101,92.3
"ATL_1998-1999",29.0161127895267,0.412102719033233,0.198089291708627,0.428545820745217,0.434066800939913,0.723629405840886,0.129573682443773,0.321584424303458,0.0161127895266868,0.0523665659617321,0.114467942262504,0.269217858341725,0.0906344410876133,0.123531386371266,0.0533736153071501,0.120845921450151,0.17455521987244,0.0641154749916079,0.0275260154414233,0.018462571332662,0.058744545149379,0.0819066800939913,0.366901644847264,83.4
"ATL_1999-2000",27.1264481959616,0.442183382985766,0.212314796425025,0.453743131413439,0.4612909632572,0.761899040052963,0.149950347567031,0.344587884806356,0.0139026812313803,0.0440251572327044,0.135716650115856,0.301224760013241,0.0738166170142337,0.0986428334988414,0.054617676266137,0.12214498510427,0.176100628930818,0.0814299900695134,0.0251572327044025,0.020191989407481,0.0622310493214168,0.0873882820258193,0.387619993379676,99.7
"ATL_2000-2001",27.0027241770715,0.410288535754824,0.189405221339387,0.418874006810443,0.435794551645857,0.725017253121453,0.138479001135074,0.330760499432463,0.0174801362088536,0.0481271282633371,0.120771850170261,0.282179341657208,0.0665153234960272,0.0867196367763905,0.0494892167990919,0.125085130533485,0.174347332576617,0.0905788876276958,0.0335981838819523,0.0179341657207719,0.069466515323496,0.0903518728717367,0.361634506242906,96.2
"ATL_2001-2002",26.542758803283,0.437831082870003,0.256298120201218,0.450995234312947,0.463844056129203,0.73961265554673,0.13926396611067,0.315859147471538,0.0169446650781043,0.0503044744506222,0.121260259465184,0.265554673020916,0.0730738681493249,0.100344188509399,0.0526873179772306,0.121260259465184,0.172888535875033,0.0722795869737887,0.0309769658459095,0.0248874768334657,0.0595710881652105,0.0889594916600477,0.368016944665078,98.3
"ATL_2002-2003",27.154862282181,0.423032602585722,0.231926082068578,0.442188308038224,0.450877459246768,0.738951658234963,0.131253513209668,0.312254075323215,0.0185497470489039,0.0559302979201799,0.112422709387296,0.256042720629567,0.0772906127037662,0.0986509274873524,0.0486228218100056,0.124508150646431,0.1725688589095,0.0831928049465992,0.0317594154019112,0.0247329960652052,0.0637998875772906,0.0997751545812254,0.358628442945475,97.6
"ATL_2003-2004",26.9283533482597,0.423012212497456,0.193369020964787,0.441096275188276,0.444557500508854,0.750355180134338,0.14125788723794,0.335436596784042,0.0162833299409729,0.0547526969265215,0.125381640545492,0.280276816608997,0.0753104009769998,0.0993283126399349,0.0586199877875025,0.13657642987991,0.194585792794627,0.066761652757989,0.0260533279055567,0.0321595766334215,0.0633014451455323,0.0915937309179727,0.374109505393853,97.5
"ATL_2004-2005",27.5003864983252,0.444184230868333,0.255667869105901,0.463824787425921,0.465869621231641,0.694338057201752,0.143262045864468,0.323627930945633,0.0159752641071889,0.0492141200721464,0.126771450657047,0.273640814223138,0.0654470497294512,0.0922442669415099,0.0569440865756248,0.115949497552177,0.173151249677918,0.081679979386756,0.0337541870651894,0.0167482607575367,0.0628703942282917,0.112084514300438,0.365885081164648,102.5
