"Player","Pos","Season","Age","Tm","Exp","FGPer","FG3Per","FG2Per","effFGPer","FTPer","effMin","effFG","effFGA","eff3PM","eff3PA","eff2PM","eff2PA","effFTM","effFTA","effORB","effDRB","effTRB","effAST","effSTL","effBLK","effTOV","effPF","effPTS","Pick"
"Angel Delgado  (TW)","C","2018-2019",25,"LAC","R",0.472802314887508,0.371609231742017,0.527928115459339,0.540899122807018,0.744317828009216,0.00416195711000063,0.159645535105657,0.337658108005756,0.0445126107702793,0.119783382564568,0.11525410891464,0.218314019541013,0.0905324547451335,0.121631447398318,0.0482087404377791,0.136764371733697,0.184708020904339,0.080163599182004,0.0334014996591683,0.0240702870559721,0.0640233280315079,0.0751798833598423,0.454487616450806,0
"Ante Zizic","F-C","2018-2019",22,"CLE","1",0.731,0,0.731,0.731,0.724,0.000726287262872629,0.223880597014925,0.313432835820896,0,0,0.223880597014925,0.313432835820896,0.104477611940299,0.134328358208955,0.119402985074627,0.164179104477612,0.283582089552239,0.0298507462686567,0.0149253731343284,0.0597014925373134,0.0447761194029851,0.134328358208955,0.552238805970149,23
"Anthony Brown","F-G","2018-2019",27,"PHI","3",0.962962962962963,0.895121951219512,0,0.893593437152394,0,0.00109062066230418,0.232954545454545,0.232954545454545,0.181255526083112,0.2128290693363,0,0,0,0,0,0,0,0.251698014629049,0,0,0,0,0.672491423670669,0
"Anthony Davis","F-C","2018-2019",26,"NOP","6",0.544461225038661,0.416052254530131,0.570993062663937,0.557119437143343,0.822285289902734,0.00907479699951702,0.295374486148409,0.538039546086327,0.0174310310108739,0.0558597338891839,0.275463761585633,0.488872728728144,0.185898196487897,0.231297489421173,0.0775031672588064,0.248127918484376,0.309942005992572,0.0639459708248408,0.0411247316632507,0.0698490335787112,0.0586783858842682,0.0579368351790586,0.784800480111586,0
"Anthony Tolliver","F-C","2018-2019",34,"MIN","10",0.477362103725984,0.45522467368979,0.494725478529329,0.649595911989405,0.795674611973393,0.00481245300403503,0.118170767164575,0.256217397764521,0.0911427282249776,0.210777627861969,0.0331931161450612,0.0621754059925658,0.0625942006645429,0.0770133251121844,0.0241857147750684,0.109864161740287,0.13322441099795,0.05064002463366,0.0176598222936896,0.0117658242658243,0.0285171535171535,0.0720322101025523,0.417244771162774,0
"Antonio Blakeney","G","2018-2019",23,"CHI","1",0.371,0.288,0.418,0.423,0.769,0.0010619918699187,0.16969696969697,0.454545454545455,0.0484848484848485,0.163636363636364,0.121212121212121,0.290909090909091,0.096969696969697,0.127272727272727,0.0121212121212121,0.0909090909090909,0.103030303030303,0.0666666666666667,0.0242424242424242,0.00606060606060606,0.0363636363636364,0.0606060606060606,0.478787878787879,0
"Antonius Cleveland","G","2018-2019",25,"CHI","1",0.286,0,0.308,0.286,0.5,0.000273035230352304,0.0483870967741935,0.17741935483871,0,0.0161290322580645,0.0483870967741935,0.161290322580645,0.032258064516129,0.0483870967741935,0.032258064516129,0.0967741935483871,0.129032258064516,0.032258064516129,0.0806451612903226,0.0483870967741935,0.032258064516129,0.129032258064516,0.129032258064516,0
"Aron Baynes","C","2018-2019",33,"BOS","6",0.441994599287566,0.143,0.455290507666805,0.446789356787491,0.73771438100213,0.00363270353260677,0.132460018284512,0.279102149841622,0,0.0163934426229508,0.132460018284512,0.263911703431937,0.0371549633266123,0.0520886946300491,0.0963981737752229,0.195504084225247,0.291171313209167,0.0697087789450237,0.00995611856267594,0.0319415767082854,0.0569248791584857,0.120143912745293,0.304071512553337,0
"Austin Rivers","G","2018-2019",27,"WAS","6",0.424916577912286,0.377535626535627,0.462534023621144,0.509916639200282,0.651368791729894,0.00844898421325052,0.159632797462542,0.372859052718668,0.0708024736033711,0.189067662611709,0.0959869748897482,0.204147963672675,0.0403182161664938,0.0640056005982224,0.00865094083002529,0.0552696831527258,0.0672486569351086,0.142095849059921,0.0340607542434788,0.00778501109915789,0.0483315083475718,0.0738818939755265,0.413861982549991,0
"Avery Bradley","G","2018-2019",29,"LAC","8",0.407167520969245,0.346441386554622,0.423543116288746,0.466434481916786,0.757828832951945,0.00822655074497071,0.176501381155952,0.430617651691779,0.0508919929726991,0.153279227245951,0.116736677053956,0.262989662936298,0.0428980592438087,0.052417357232931,0.0147162033516885,0.0667152895632904,0.0812596483411613,0.0613230501088043,0.0379987907391754,0.00560512480690293,0.0677081062726395,0.0712872334009019,0.441207720860999,0
"B.J. Johnson","G","2018-2019",24,"ORL","R",0.448275862068966,0.354545454545455,0.497237569060773,0.5175,0.858585858585859,0.00487292265312683,0.191740412979351,0.427728613569322,0.0575221238938053,0.162241887905605,0.132743362831858,0.266961651917404,0.125368731563422,0.146017699115044,0.0501474926253687,0.165191740412979,0.215339233038348,0.0250737463126844,0.0353982300884956,0.0176991150442478,0.0707964601769911,0.0663716814159292,0.566371681415929,0
"Bam Adebayo","C-F","2018-2019",22,"MIA","1",0.510867256637168,0,0.528575692963753,0.530880694143167,0.731869346733668,0.00568663838812301,0.14086100214149,0.278745876099707,0,0.00505050505050505,0.134725219771543,0.264475969889983,0.102132435465769,0.131921062476618,0.0810117302052786,0.198523576430553,0.262185262185262,0.0822030791788856,0.0278662420382166,0.0258841504516245,0.0595700595700596,0.0962770562770563,0.388815388815389,14
"Ben McLemore","G","2018-2019",26,"SAC","5",0.418254347826087,0.367625,0.446532934131737,0.491305970149254,0.870972151898734,0.00520301816511889,0.148335378443316,0.35631021465518,0.0488303197466544,0.133593974374415,0.105031924597142,0.218859997223466,0.050225471739416,0.0576461832828556,0.0297435897435897,0.0980570734669095,0.125534188034188,0.0504506458453827,0.0347008547008547,0.0101535891009575,0.0579926146727766,0.106103678929766,0.398678389551923,0
"Ben Moore","F","2018-2019",24,"IND","1",0,0,0,0,0,0.0000304878048780488,0,0,0,0,0,0,0,0,0,0.111111111111111,0.111111111111111,0.111111111111111,0,0,0,0.444444444444444,0,0
"Ben Simmons","G-F","2018-2019",23,"PHI","1",0.561309278350515,0,0.57446642680835,0.56477814281938,0.582091802205482,0.0093206186626473,0.220140684908015,0.39749316783667,0,0.0029673590504451,0.217177346669291,0.391628543774,0.086141198250315,0.145140188107089,0.053110777502568,0.181549614539227,0.231261744593184,0.247994033687321,0.0527385672260196,0.0274631795686454,0.0997250722072353,0.0706625839540884,0.52986516574126,1
"Billy Preston  (TW)","F","2018-2019",22,"CLE","R",0.472802314887508,0.371609231742017,0.527928115459339,0.540899122807018,0.744317828009216,0.00416195711000063,0.159645535105657,0.337658108005756,0.0445126107702793,0.119783382564568,0.11525410891464,0.218314019541013,0.0905324547451335,0.121631447398318,0.0482087404377791,0.136764371733697,0.184708020904339,0.080163599182004,0.0334014996591683,0.0240702870559721,0.0640233280315079,0.0751798833598423,0.454487616450806,0
"Bismack Biyombo","C-F","2018-2019",27,"CHO","7",0.483050259965338,0,0.483979202772964,0.483050259965338,0.624384236453202,0.00428891245434193,0.111262054958505,0.227616174674998,0,0,0.111262054958505,0.232168498168498,0.0720674674163046,0.105472701901273,0.111959134615385,0.226172520290167,0.330649350649351,0.030722961249277,0.0145021645021645,0.0635207929325576,0.0535959576138147,0.11817024298182,0.293901122954092,0
"Blake Griffin","F","2018-2019",30,"DET","8",0.416183908045977,0.351509433962264,0.461043478260869,0.477421933085502,0.751066282420749,0.00881959114866739,0.211522965350524,0.474864978671207,0.0558823529411765,0.164705882352941,0.157431419310996,0.313659375147854,0.124829880538334,0.159390298175345,0.0349523665507334,0.194167051637409,0.217071272953626,0.165714285714286,0.0195642131198029,0.00804659459691805,0.0892453427265606,0.0746674731589294,0.592489925695225,0
"Boban Marjanovic","C","2018-2019",31,"LAC","3",0.519,0,0.519,0.519,0.8,0.000579268292682927,0.244444444444444,0.466666666666667,0,0,0.244444444444444,0.466666666666667,0.211111111111111,0.266666666666667,0.0888888888888889,0.244444444444444,0.333333333333333,0.0777777777777778,0.0222222222222222,0.0333333333333333,0.133333333333333,0.166666666666667,0.688888888888889,0
"Bobby Portis","F","2018-2019",24,"CHI","3",0.448953191489362,0.318328976034858,0.504766467065868,0.503781676413255,0.782610619469027,0.00566998810232005,0.216154452324665,0.507417695473251,0.0473611111111111,0.167494553376906,0.145139937466636,0.339324324324324,0.0776563513115237,0.105834087481146,0.0798108747044917,0.184851851851852,0.252592592592593,0.0565327029156816,0.0401851851851852,0.00768149882903981,0.0625565052231719,0.0759112825458052,0.581429223176144,0
"Bogdan Bogdanovic","G","2018-2019",27,"SAC","1",0.446,0.342863509749304,0.472875,0.526719827586207,0.864827586206896,0.0078576999432785,0.164536913321032,0.378837316049396,0.0582730531117628,0.127430395712398,0.105308838420367,0.219607019018598,0.045031392076207,0.0529089678649796,0.0128947424232784,0.0955462567500469,0.109068029663563,0.103722084367246,0.0285923753665689,0.00716845878136201,0.0658422711208635,0.0789816288152756,0.445734397768823,0
"Bojan Bogdanovic","G-F","2018-2019",30,"IND","4",0.459513760775659,0.42229025860161,0.521410609037328,0.580788565751445,0.930364663821935,0.00721225862859083,0.143030806728286,0.320034952719885,0.0614737248654402,0.166213287547874,0.0779539088362618,0.149785726842965,0.0661068444796095,0.0835234014324546,0.0114669763107263,0.0928280046141476,0.104843061035626,0.0441430988429511,0.0241181657848324,0.00376165132802301,0.0438068707740213,0.052750215861961,0.423383813392536,0
"Brad Wanamaker","G","2018-2019",30,"BOS","R",0.472802314887508,0.371609231742017,0.527928115459339,0.540899122807018,0.744317828009216,0.00416195711000063,0.159645535105657,0.337658108005756,0.0445126107702793,0.119783382564568,0.11525410891464,0.218314019541013,0.0905324547451335,0.121631447398318,0.0482087404377791,0.136764371733697,0.184708020904339,0.080163599182004,0.0334014996591683,0.0240702870559721,0.0640233280315079,0.0751798833598423,0.454487616450806,0
"Bradley Beal","G","2018-2019",26,"WAS","6",0.46695464362851,0.380357142857143,0.499448936170213,0.542653465346535,0.785600682593857,0.00881213286936534,0.227461727461727,0.498781386534716,0.0652410603095535,0.192270916373713,0.163185757224505,0.302638305559319,0.102831902504128,0.129256376893428,0.0180175555669627,0.114478114478114,0.119096369096369,0.122070180192386,0.0274695001967729,0.0106713063650863,0.0711221217927626,0.0576625533038983,0.614862651797508,0
"Braian Angola-Rodas","G","2018-2019",23,"ORL","R",0.425196850393701,0.375,0.46031746031746,0.529,0.808510638297872,0.00282457021044078,0.137404580152672,0.323155216284987,0.0610687022900763,0.162849872773537,0.0737913486005089,0.16030534351145,0.0966921119592875,0.119592875318066,0.0305343511450382,0.10941475826972,0.139949109414758,0.106870229007634,0.0432569974554707,0.0101781170483461,0.0661577608142494,0.094147582697201,0.435114503816794,0
"Brandon Goodwin","G","2018-2019",24,"MEM","R",0.490566037735849,0.307692307692308,0.580459770114943,0.5455,0.766355140186916,0.00467168100963487,0.2,0.407692307692308,0.0430769230769231,0.14,0.155384615384615,0.267692307692308,0.126153846153846,0.164615384615385,0.0292307692307692,0.124615384615385,0.153846153846154,0.136923076923077,0.04,0.00307692307692308,0.0769230769230769,0.0569230769230769,0.570769230769231,0
"Brandon Ingram","F","2018-2019",22,"LAL","2",0.472395561111373,0.40770900283886,0.480981295672528,0.50787317251462,0.664468015625,0.00868413995269338,0.190392200570866,0.419729837997352,0.0231435469710272,0.056086468832911,0.163519393818816,0.345720695046486,0.0967984721267094,0.145307410395921,0.0295561323815704,0.131092854922832,0.156240982142544,0.12172371240451,0.0238532907189624,0.0202174965878572,0.079692517334647,0.080942214063373,0.490262670161193,2
"Brandon Knight","SG","2018-2019",26,"HOU","1",0.406667170026725,0.340652644602536,0.414623956369513,0.442051158263578,0.859197435897436,0.001,0.197910363062071,0.483508317652357,0.0417977315547643,0.137104671374734,0.152130186070661,0.349581725943693,0.0990380571577858,0.121006007666196,0.0205791083613834,0.0936206903453014,0.114627519144723,0.123611023475875,0.019590275338118,0.00333436669467457,0.0762569519570334,0.075438906873272,0.541321517869414,0
"Brandon McCoy","C","2018-2019",21,"MIL","R",0.543103448275862,0.333333333333333,0.548672566371681,0.548,0.724137931034483,0.00413982809469183,0.21875,0.402777777777778,0.00347222222222222,0.0104166666666667,0.215277777777778,0.392361111111111,0.145833333333333,0.201388888888889,0.107638888888889,0.25,0.357638888888889,0.0173611111111111,0.0173611111111111,0.0625,0.0902777777777778,0.0902777777777778,0.586805555555555,0
"Briante Weber","G","2018-2019",27,"MIA","3",0.409,0.444,0.385,0.5,1,0.000400745257452574,0.0769230769230769,0.186813186813187,0.032967032967033,0.0769230769230769,0.043956043956044,0.10989010989011,0.032967032967033,0.032967032967033,0.021978021978022,0.131868131868132,0.153846153846154,0.10989010989011,0.0879120879120879,0.021978021978022,0.0549450549450549,0.153846153846154,0.21978021978022,0
"Brook Lopez","C","2018-2019",31,"MIL","10",0.444689655172414,0.345,0.523542338709677,0.536,0.713815384615385,0.00571733950098121,0.189096315230078,0.39353621337427,0.0641025641025641,0.147641772001476,0.134333257581496,0.242629482071713,0.0597422632295213,0.081783723522854,0.0474610356963298,0.119480807956814,0.164795262834479,0.0741578682755153,0.0148111027589855,0.0400915194996321,0.055982905982906,0.119194112679455,0.480672728931602,0
"Bruce Brown","G","2018-2019",23,"DET","R",0.438502673796791,0.295081967213115,0.503937007874016,0.486,0.675675675675676,0.00456625542771914,0.125,0.285060975609756,0.0274390243902439,0.0929878048780488,0.0975609756097561,0.19359756097561,0.076219512195122,0.112804878048781,0.0426829268292683,0.152439024390244,0.19359756097561,0.109756097560976,0.0426829268292683,0.0198170731707317,0.0655487804878049,0.0731707317073171,0.353658536585366,42
"Bruno Caboclo","F","2018-2019",24,"HOU","4",0,0,0,0,0,0.0000237127371273713,0,0.285714285714286,0,0.285714285714286,0,0,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0,0,0.142857142857143,0,0
"Bryn Forbes","G","2018-2019",26,"SAS","2",0.399410256410256,0.341364705882353,0.436897959183673,0.477030303030303,0.666149234693878,0.00532042085126734,0.130356359649123,0.308604570637119,0.0525280898876404,0.147229628547427,0.0796398891966759,0.176831436699858,0.0324531967502649,0.0463026315789474,0.0113486842105263,0.0702516259064558,0.0831072874493927,0.0540886612504415,0.0223382884692648,0,0.0227542540561931,0.0597439544807966,0.335592897907419,0
"Buddy Hield","G","2018-2019",26,"SAC","2",0.462972515856237,0.43410071942446,0.489578217821782,0.556039603960396,0.871013651877133,0.00589676997197322,0.203772599068219,0.460984464923539,0.0858061771462605,0.207196721011955,0.116372543561766,0.236273053644898,0.0308834827144686,0.0372276863682324,0.0258512753786856,0.135074973335843,0.168982619524609,0.0659586207438213,0.036128364389234,0.0124099842980129,0.0553341614906832,0.0768416550288326,0.520585702913894,6
"C.J. Miles","G-F","2018-2019",32,"TOR","13",0.363297776379274,0.327165677753635,0.436969991214685,0.487434748427673,0.885404535800662,0.00497584511711543,0.163666022073476,0.460597251381203,0.105938257701519,0.325269911207368,0.0514754806122982,0.112030812425701,0.0686647480162958,0.0638796179008795,0.0157247962492101,0.10710200573219,0.122968393208092,0.04579665594678,0.0289818519749794,0.0172257811238079,0.0352307430544491,0.10433579350496,0.512535470168617,0
"C.J. Wilcox  (TW)","G","2018-2019",29,"IND","1",0.451558139534884,0.318186046511628,0.468697674418605,0.515441860465116,0.732883720930233,0.001,0.173888058843811,0.375703942075624,0.0480404551201011,0.124123663946673,0.126077462360648,0.251350419492012,0.0822893920239053,0.100218365705091,0.039765544190323,0.131938857602574,0.171934260429836,0.105045397080795,0.0297666934835076,0.0170095391334329,0.0658544994828181,0.0787265831513619,0.477071600965406,0
"C.J. Williams  (TW)","G","2018-2019",29,"MIN","1",0.451558139534884,0.318186046511628,0.468697674418605,0.515441860465116,0.732883720930233,0.001,0.173888058843811,0.375703942075624,0.0480404551201011,0.124123663946673,0.126077462360648,0.251350419492012,0.0822893920239053,0.100218365705091,0.039765544190323,0.131938857602574,0.171934260429836,0.105045397080795,0.0297666934835076,0.0170095391334329,0.0658544994828181,0.0787265831513619,0.477071600965406,0
"Caleb Swanigan","F","2018-2019",22,"POR","1",0.4,0.125,0.442,0.408,0.667,0.000640243902439024,0.128571428571429,0.314285714285714,0,0.0428571428571429,0.128571428571429,0.271428571428571,0.0571428571428571,0.1,0.0857142857142857,0.2,0.285714285714286,0.0714285714285714,0.0285714285714286,0.0142857142857143,0.1,0.2,0.328571428571429,26
"Cameron Oliver","F","2018-2019",23,"POR","R",0.486842105263158,0.369230769230769,0.533742331288343,0.537,0.680555555555556,0.00440575455216335,0.181076672104405,0.371941272430669,0.0391517128874388,0.106035889070147,0.141924959216966,0.265905383360522,0.0799347471451876,0.117455138662316,0.0701468189233279,0.220228384991843,0.290375203915171,0.0424143556280587,0.0228384991843393,0.0848287112561175,0.0734094616639478,0.0978792822185971,0.479608482871126,0
"Cameron Payne","G","2018-2019",25,"CHI","3",0.396678082191781,0.34265,0.415819734345351,0.482195694716243,0.736940298507463,0.00599257348342714,0.15313878662281,0.398871160938718,0.060902220563538,0.180522172970852,0.0949696665938614,0.217507930584064,0.0253573964862445,0.0310255204066991,0.0278051468746347,0.0847933000247857,0.117744293089507,0.211983250061964,0.039344576160314,0.0161269345818702,0.0693630305641091,0.0734875266881476,0.401159710703733,0
"Caris LeVert","G-F","2018-2019",25,"BRK","2",0.431892857142857,0.346030726256983,0.473266533066132,0.49798987854251,0.754364675984752,0.006173504330152,0.172421505641722,0.3969879967196,0.0468391351460519,0.143775985217299,0.123697404359318,0.247443489318541,0.0682935929782168,0.0834414199921822,0.0247811298295603,0.100251397897562,0.122480389361686,0.148686778977362,0.0448132940937035,0.0119813321014415,0.0718879926086493,0.0724312234399463,0.439033932019497,20
"Carmelo Anthony","F","2018-2019",35,"HOU","15",0.417161439780215,0.387122668344182,0.445129608912176,0.491142408490362,0.768676502732241,0.00771576327855212,0.194015976261209,0.449045824964585,0.0750769733994236,0.184590034628572,0.118176302988685,0.266862352563769,0.0550091543342433,0.0714308732333524,0.0345056746865251,0.154330005728076,0.189930221074712,0.0485145053860595,0.0217939803969536,0.0221188281406652,0.0426259033298914,0.0856352219272649,0.489550614935339,0
"Cedi Osman","F","2018-2019",24,"CLE","1",0.505488372093023,0.397806853582554,0.581930555555556,0.595522388059701,0.564091639871383,0.00338714360645911,0.168769443484272,0.349293972584365,0.0529411764705882,0.114856982371241,0.123552599162355,0.203156384505022,0.0475054729807582,0.0975112340131352,0.0393795368129969,0.140919849381388,0.179878048780488,0.0589275418028061,0.0374825174825175,0,0.0624708624708625,0.133823529411765,0.431665584716684,0
"Chandler Hutchison","G","2018-2019",23,"CHI","R",0.487577639751553,0.358208955223881,0.52156862745098,0.52,0.697368421052632,0.00453015606364634,0.19030303030303,0.390303030303029,0.0290909090909091,0.0812121212121211,0.161212121212121,0.309090909090909,0.128484848484848,0.184242424242424,0.0448484848484847,0.192727272727273,0.237575757575757,0.0896969696969698,0.0412121212121211,0.0109090909090909,0.0860606060606062,0.0872727272727273,0.535757575757575,22
"Chandler Parsons","F","2018-2019",31,"MEM","7",0.447232876712329,0.39335223880597,0.501184357541899,0.540312859884837,0.646717877094972,0.00475907198096371,0.148708976833977,0.335023432449903,0.0746323529411765,0.17443204258222,0.0817028985507247,0.149300668543279,0.0314031862745098,0.0510510510510511,0.0223348348348348,0.123974830316742,0.154730490986717,0.106770833333333,0.03203125,0.015625,0.0561884236453202,0.0810364906832298,0.414856262512513,0
"Channing Frye","C-F","2018-2019",36,"CLE","12",0.492392417538214,0.37638348808204,0.614733565922679,0.59813993763412,0.857051110270679,0.00282411925906003,0.148662734742437,0.280236409439291,0.0569328100647319,0.166364728160587,0.0864893776427821,0.116463337768751,0.0199846354927071,0.0264226425714438,0.0139504891671846,0.195103085916228,0.20830716431459,0.0521196228567296,0.0208690150819832,0.0159241646852709,0.0330852972188605,0.112829559304638,0.389379637590882,0
"Cheick Diallo","F","2018-2019",23,"NOP","2",0.58,0,0.58,0.58,0.758,0.00197289972899729,0.178571428571429,0.303571428571429,0,0,0.178571428571429,0.303571428571429,0.0892857142857143,0.116071428571429,0.0803571428571429,0.285714285714286,0.366071428571429,0.0357142857142857,0.0178571428571429,0.0357142857142857,0.0446428571428571,0.142857142857143,0.4375,33
"Chimezie Metu","F","2018-2019",22,"SAS","R",0.531835205992509,0.307692307692308,0.545098039215686,0.536333333333333,0.692307692307692,0.00395187410375213,0.175742574257426,0.330445544554456,0.00495049504950494,0.0160891089108911,0.172029702970297,0.315594059405941,0.100247524752475,0.14480198019802,0.068069306930693,0.165841584158416,0.232673267326733,0.0433168316831685,0.0272277227722772,0.0594059405940595,0.0643564356435643,0.094059405940594,0.456683168316832,49
"Chinanu Onuaku","F-C","2018-2019",23,"POR","2",0.4,0,0.4,0.4,0,0.0000745257452574526,0.0909090909090909,0.227272727272727,0,0,0.0909090909090909,0.227272727272727,0,0,0.0454545454545455,0.136363636363636,0.181818181818182,0.0454545454545455,0,0,0.136363636363636,0.181818181818182,0.181818181818182,37
"Chris Boucher","F","2018-2019",26,"TOR","1",0,0,0,0,0,0.000270325203252033,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Chris Paul","G","2018-2019",34,"HOU","13",0.444327664399093,0.304788438887379,0.525207096451774,0.530120641131247,0.923842714910151,0.00768968222152563,0.19187166883581,0.428776494014021,0.0747020745416317,0.197302728702522,0.119072210146105,0.224157538802823,0.103366411634586,0.111107726528282,0.0168984681302763,0.148645292679708,0.156973012087453,0.240471316612258,0.0511958395339549,0.00730110006931141,0.0684829391578028,0.0775929945878985,0.563022839715606,0
"CJ McCollum","G","2018-2019",28,"POR","5",0.415360443722944,0.375326277587734,0.451409007352941,0.469783127208481,0.830099598950994,0.00937509779584898,0.20947786033511,0.489990771128554,0.0581164426951379,0.158866319177077,0.144562515282528,0.337227531894941,0.0755355712262045,0.0903232855682578,0.0160238445777336,0.100280062714627,0.113619863331069,0.0980700654489198,0.0279579951726037,0.0110420790301442,0.0555656708877898,0.0604786714056444,0.547636332615836,0
"Clint Capela","C","2018-2019",25,"HOU","4",0.648360786921973,0,0.649971243042672,0.646264862550577,0.576691814809462,0.00735916141785044,0.222146954421177,0.347641873278237,0,0,0.222146954421177,0.346948283314326,0.0684348534163761,0.132481884226487,0.120128341769709,0.272922202829226,0.39167939410686,0.0342873428666659,0.0280690130141541,0.0765205797337459,0.0488543466110496,0.0892841592058386,0.493051798128085,0
"Codi Miller-McIntyre","G","2018-2019",25,"DAL","R",0.411764705882353,0.35,0.446153846153846,0.452,0.62962962962963,0.0043841929475035,0.114754098360656,0.278688524590164,0.0229508196721311,0.0655737704918033,0.0950819672131148,0.213114754098361,0.0557377049180328,0.0885245901639344,0.0557377049180328,0.0918032786885246,0.147540983606557,0.131147540983607,0.0262295081967213,0.00327868852459016,0.0754098360655738,0.0885245901639344,0.308196721311475,0
"Cody Zeller","C-F","2018-2019",27,"CHO","5",0.516917938931298,0.667,0.518300380228137,0.522608778625954,0.627832558139535,0.00440210989467849,0.133014354066986,0.233489201288774,0.00526315789473684,0.00526315789473684,0.127898417372102,0.228521345942204,0.0832544033942364,0.137941119349274,0.101352080908906,0.18655153353153,0.302709436312675,0.0460434302539566,0.0283055198973042,0.0352716468590832,0.0543194159119624,0.14696519524618,0.356201908279471,0
"Collin Sexton","G","2018-2019",20,"CLE","R",0.443609022556391,0.325,0.494623655913978,0.498,0.776315789473684,0.00519066437950846,0.197324414715719,0.444816053511706,0.0434782608695652,0.133779264214047,0.153846153846154,0.311036789297659,0.197324414715719,0.254180602006689,0.0334448160535117,0.0903010033444816,0.127090301003344,0.120401337792642,0.0267558528428094,0.00334448160535117,0.0936454849498328,0.0836120401337793,0.642140468227425,8
"Cory Joseph","G","2018-2019",28,"IND","7",0.423042889390519,0.369982817869416,0.452688679245283,0.47992471042471,0.74674882629108,0.0063626723223754,0.10722037827301,0.256041773668892,0.026681783824641,0.0685398041719881,0.0776764606551841,0.171542218148095,0.0336190476190476,0.0402513767411727,0.0232928240740741,0.104299702000851,0.12654999321666,0.107204503574104,0.0449338227116005,0.00674007340674007,0.0400072740498272,0.067410922787194,0.26348823049854,0
"Courtney Lee","G","2018-2019",34,"NYK","10",0.409745374465576,0.395418622832778,0.442887437446243,0.476504983246304,0.945888633578431,0.00779386687692524,0.120047274685553,0.296513207384902,0.042393670353454,0.111440422686729,0.083361499190614,0.193775834950681,0.0470386879390486,0.0530847302456191,0.0130616687023072,0.0824179522483556,0.0956514705330682,0.0922570294827113,0.0399707003163647,0.00624117577849243,0.045567661743291,0.0416453962564802,0.314423959312942,0
"Cristiano Felicio","F-C","2018-2019",27,"CHI","3",0.552182959183674,0,0.556052339243751,0.552182959183674,0.644227850118507,0.00454201328428889,0.119875215673909,0.218458386739442,0,0,0.119875215673909,0.218458386739442,0.0489591543442112,0.083189976397378,0.0849227457867076,0.147485779378805,0.230161641453492,0.0530033352922245,0.0180397413645062,0.00904756780838468,0.0575036276205377,0.113527830542452,0.308343916607401,0
"D.J. Augustin","G","2018-2019",32,"ORL","10",0.427608363958038,0.391395061728395,0.442563496629952,0.530528726488973,0.893093627097704,0.00504946094285961,0.127446841620809,0.31197311468473,0.0604438530655314,0.161445309259369,0.0618914635899113,0.140070266029602,0.0871302447690488,0.100108081378706,0.0198951151871783,0.0771894677675397,0.0888361738622678,0.165163464058542,0.0257430268635826,0,0.068255767287282,0.0546830369701146,0.404048680274397,0
"D.J. Wilson","F","2018-2019",23,"MIL","1",0.563,0.4,0.636,0.625,0.5,0.000238482384823848,0.125,0.21875,0.03125,0.0625,0.09375,0.15625,0,0.03125,0.03125,0.125,0.15625,0.03125,0.03125,0,0.0625,0.09375,0.3125,17
"D'Angelo Russell","G","2018-2019",23,"BRK","3",0.414922048997773,0.31788679245283,0.475114624505929,0.476321011673152,0.723555555555556,0.00675206716555802,0.224060660480894,0.536800108443073,0.0763744194803565,0.227334274026881,0.141687910908359,0.289777618839074,0.0770909834210584,0.103711463633643,0.0225766451447385,0.117041150182167,0.137871435813986,0.238885402284423,0.0351292341095105,0.0158042671521311,0.108005555476373,0.0714954942596406,0.608465913015449,0
"Damian Jones","F-C","2018-2019",24,"GSW","2",0.5,0,0.5,0.5,0.6,0.00029979674796748,0.11864406779661,0.254237288135593,0,0,0.11864406779661,0.254237288135593,0.0338983050847458,0.0508474576271186,0.0508474576271186,0.101694915254237,0.152542372881356,0.0169491525423729,0.0169491525423729,0.0338983050847458,0.0508474576271186,0.152542372881356,0.288135593220339,30
"Damian Lillard","G","2018-2019",29,"POR","6",0.429703529411765,0.381806916426513,0.490821670428894,0.52224375,0.922147651006712,0.00935284316505956,0.258940736549979,0.579632888422367,0.100700233089438,0.259796047156335,0.160632855531765,0.319220616838011,0.160127340455209,0.169285706935054,0.0205242672787447,0.0889566653958572,0.118873953914938,0.153144541486982,0.0287172418319959,0.00861517254959878,0.0885175844192238,0.0399861018983543,0.789495957947675,0
"Damion Lee  (TW)","G","2018-2019",27,"GSW","1",0.4446,0.272872727272727,0.502490909090909,0.498836363636364,0.666836363636364,0.001,0.162640901771337,0.362996864141029,0.044156284430884,0.128315958979575,0.118484617340453,0.235189422832443,0.0658530383930842,0.0847529451648445,0.0373760488176964,0.137130265276718,0.174930078820239,0.10882278159166,0.0330536486142893,0.01906941266209,0.0622934146961607,0.0843291804390203,0.435036867531147,0
"Damyean Dotson","G","2018-2019",25,"NYK","1",0.447,0.324,0.538,0.516,0.696,0.00160975609756098,0.148148148148148,0.342592592592593,0.0462962962962963,0.138888888888889,0.101851851851852,0.194444444444444,0.037037037037037,0.0462962962962963,0.0185185185185185,0.157407407407407,0.175925925925926,0.0648148148148148,0.0277777777777778,0,0.037037037037037,0.0740740740740741,0.37962962962963,44
